Time (s)	ECG	reBAP	Markers
386.755	-1	97.3	
386.76	-1.25	96.5	
386.765	-0.25	96	
386.77	-0.25	95.3	
386.775	-1.25	94.8	
386.78	-1	94.3	
386.785	0	93.5	
386.79	-0.5	92.8	
386.795	-1.25	92	
386.8	-1.25	91.3	
386.805	-0.25	90.8	
386.81	-0.5	90	
386.815	-1.25	89.5	
386.82	-1.25	89	
386.825	-0.5	88.5	
386.83	-0.5	88.3	
386.835	-1.5	87.8	
386.84	-1.75	87.5	
386.845	-0.25	87.5	
386.85	-0.25	87.5	
386.855	-1.25	87.3	
386.86	-1.5	87.3	
386.865	-0.5	87.5	
386.87	-0.75	87.5	
386.875	-1.75	87.8	
386.88	-1.5	87.8	
386.885	-0.5	88	
386.89	-0.5	88.3	
386.895	-1.25	88.8	
386.9	-1.5	89.3	
386.905	-0.5	89.5	
386.91	-0.5	90	
386.915	-1.5	90.5	
386.92	-1.5	90.8	
386.925	-0.75	91	
386.93	-0.75	91.3	
386.935	-1	91.5	
386.94	-1	92	
386.945	-0.75	92	
386.95	-0.75	92	
386.955	-1.25	92	
386.96	-1.25	92	
386.965	-0.25	92.5	
386.97	-0.25	92.3	
386.975	-1	92.3	
386.98	-1	92.3	
386.985	-0.25	92.3	
386.99	-0.25	92	
386.995	-1	91.8	
387	-1	91.5	
387.005	0	91.3	
387.01	0	91.3	
387.015	0	90.8	
387.02	1.5	90.8	
387.025	4	90.3	
387.03	4	90	
387.035	3.5	89.8	
387.04	2.75	89.3	
387.045	2.75	89	
387.05	2.75	88.5	
387.055	1.75	88.3	
387.06	-0.5	87.8	
387.065	-2	87.5	
387.07	-3.5	87.3	
387.075	-5	86.5	
387.08	-5.75	86.3	
387.085	-5	85.8	
387.09	-4.25	85.5	
387.095	-4.25	85	
387.1	-4.25	84.8	
387.105	-3.5	84.5	
387.11	-3.5	84	
387.115	-4	83.8	
387.12	-4	83.3	
387.125	-3.25	83	
387.13	-3.25	82.8	
387.135	-3.5	82.3	
387.14	-3.5	82.3	
387.145	-2.75	82	
387.15	-2.5	81.5	
387.155	-3.75	81.3	
387.16	-6.5	81	
387.165	-8.75	80.8	
387.17	-11.5	80.5	
387.175	-11.5	80.3	
387.18	-0.25	80	
387.185	23.25	80	
387.19	56.5	79.5	
387.195	86	79.5	
387.2	79.5	79.3	
387.205	65.5	79	
387.21	51.5	78.5	
387.215	31.5	78.5	
387.22	13	78.5	
387.225	1.25	78.5	
387.23	-4.5	78	
387.235	-6.25	78	
387.24	-7.5	77.8	
387.245	-6.75	77.8	
387.25	-5	77.5	
387.255	-4.25	77	
387.26	-3	77	
387.265	-1.5	77	
387.27	-1.25	76.8	
387.275	-1.25	76.8	
387.28	-1.25	76.5	
387.285	-0.25	76.5	
387.29	0	76.3	
387.295	-0.75	76.3	
387.3	-1	76	
387.305	-0.25	75.8	
387.31	0.25	75.8	
387.315	0.25	75.5	
387.32	0.25	75.5	
387.325	1	75.5	
387.33	1	75.3	
387.335	0.75	75	
387.34	0.75	75	
387.345	1.75	75	
387.35	2	75	
387.355	2	75	
387.36	2	74.8	
387.365	2.75	74.5	
387.37	2.75	74.5	
387.375	2.75	74	
387.38	2.75	74.3	
387.385	4	74	
387.39	4.5	74	
387.395	4.25	74	
387.4	4.25	73.8	
387.405	5.75	73.8	
387.41	6.25	73.5	
387.415	6	73.5	
387.42	7	73.3	
387.425	8.75	73.3	
387.43	9.5	73	
387.435	9.5	73	
387.44	10.25	72.8	
387.445	12.25	72.8	
387.45	12.75	72.5	
387.455	12.5	72.5	
387.46	13	72.3	
387.465	14.5	72.3	
387.47	15	72.3	
387.475	14	72.5	
387.48	13.25	72.8	
387.485	13.5	73.5	
387.49	12.5	74.8	
387.495	10.75	76.5	
387.5	9.5	79	
387.505	9.5	81.5	
387.51	7.75	84.8	
387.515	5.5	88.3	
387.52	4.5	91.8	
387.525	4.75	95.5	
387.53	4	98.8	
387.535	2.25	101.8	
387.54	1.5	104	
387.545	2.75	106	
387.55	1.75	108	
387.555	0.75	109.5	
387.56	0.5	110.8	
387.565	1.25	111.5	
387.57	1.25	112.8	
387.575	0.25	113.3	
387.58	0.25	114	
387.585	1	114.8	
387.59	1	114.8	
387.595	-0.25	115	
387.6	-0.25	114.8	
387.605	0.75	114.8	
387.61	0.75	114	
387.615	-0.5	113.5	
387.62	-0.5	113	
387.625	0.5	112.5	
387.63	0.5	111.8	
387.635	-0.25	111	
387.64	-0.5	110.3	
387.645	0	109.3	
387.65	0.5	108.3	
387.655	-0.5	107.3	
387.66	-0.5	106.3	
387.665	0.5	105.3	
387.67	0.5	104	
387.675	-0.25	103.3	
387.68	0	102.3	
387.685	1	101.5	
387.69	1	100.3	
387.695	0.25	99.5	
387.7	0	98.5	
387.705	1	97.5	
387.71	1	96.8	
387.715	0.5	96	
387.72	0.25	95.3	
387.725	1.5	94.5	
387.73	1.5	93.5	
387.735	0.5	93	
387.74	0.25	92.3	
387.745	0.75	91.5	
387.75	1	90.8	
387.755	0	90.5	
387.76	0	89.5	
387.765	1	89	
387.77	0.75	88.3	
387.775	-0.25	87.5	
387.78	-0.25	87	
387.785	1	86.8	
387.79	1	86.5	
387.795	0	86.3	
387.8	0	86.3	
387.805	1	86.3	
387.81	0.75	86	
387.815	0	86	
387.82	-0.25	86.3	
387.825	0.75	86.8	
387.83	0.5	87	
387.835	-0.25	87.3	
387.84	-0.5	87.5	
387.845	0.5	87.8	
387.85	0.25	88.3	
387.855	-0.5	88.8	
387.86	-0.5	89.3	
387.865	0.5	89.8	
387.87	0.25	90.3	
387.875	-0.5	90.8	
387.88	-0.5	91.3	
387.885	0.5	91.5	
387.89	0.5	91.8	
387.895	-0.5	92.3	
387.9	-0.5	92.3	
387.905	0.5	92.5	
387.91	0.5	92.8	
387.915	0.25	92.8	
387.92	0.25	93	
387.925	1	92.8	
387.93	1	93	
387.935	1	92.8	
387.94	2.75	92.5	
387.945	5.25	92.5	
387.95	5.25	92.3	
387.955	4.25	92	
387.96	4	91.8	
387.965	4.25	91.3	
387.97	4.25	91	
387.975	2.25	91	
387.98	-0.5	90.5	
387.985	-1.75	90.3	
387.99	-3	90	
387.995	-4.25	89.5	
388	-5	89	
388.005	-3.75	88.5	
388.01	-3.25	88.3	
388.015	-3.5	88	
388.02	-3.75	87.5	
388.025	-3	87.3	
388.03	-3	87	
388.035	-3.25	86.3	
388.04	-3.25	86	
388.045	-2.5	85.8	
388.05	-2.25	85.3	
388.055	-2.75	85	
388.06	-2.75	84.5	
388.065	-2	84.3	
388.07	-2	84	
388.075	-4.75	83.5	
388.08	-7.5	83.3	
388.085	-9.75	83.3	
388.09	-11	82.8	
388.095	-8.25	82.8	
388.1	8.25	82.3	
388.105	36	82.3	
388.11	73.5	82	
388.115	89.5	81.8	
388.12	75	81.5	
388.125	61.75	81.3	
388.13	44	81.3	
388.135	22.25	80.8	
388.14	6	80.8	
388.145	-2.5	80.5	
388.15	-5.25	80.5	
388.155	-6.5	80	
388.16	-7.5	80	
388.165	-6.25	79.8	
388.17	-4.25	79.8	
388.175	-3.5	79.5	
388.18	-3	79.5	
388.185	-1.75	79.3	
388.19	-1.5	79	
388.195	-1.5	78.8	
388.2	-1.5	78.8	
388.205	-0.75	78.5	
388.21	-0.5	78.5	
388.215	-0.75	78.5	
388.22	-0.75	78.5	
388.225	0	78.5	
388.23	0	78	
388.235	0	78	
388.24	0	77.8	
388.245	0.75	77.5	
388.25	1	77.5	
388.255	0.5	77.5	
388.26	0.5	77.5	
388.265	1.25	77.5	
388.27	1.5	77.3	
388.275	1.25	77	
388.28	1.25	77	
388.285	2.25	77.3	
388.29	2.75	77.3	
388.295	2.25	77	
388.3	2.25	76.8	
388.305	3.5	76.8	
388.31	3.75	76.5	
388.315	3.5	76.5	
388.32	3.5	76.3	
388.325	5.25	76	
388.33	5.75	76.3	
388.335	5.75	76	
388.34	6.5	76	
388.345	8.5	75.5	
388.35	9.25	75.8	
388.355	9.25	75.5	
388.36	9.5	75.5	
388.365	11.25	75	
388.37	12	75.3	
388.375	12	75	
388.38	12.5	74.8	
388.385	13.75	74.8	
388.39	13.75	75	
388.395	13	75.5	
388.4	12.5	76.3	
388.405	12.25	77.5	
388.41	11	79.3	
388.415	8.75	81.5	
388.42	7.25	84.3	
388.425	7	87.8	
388.43	5.75	91.3	
388.435	3.75	94.8	
388.44	2.75	98.5	
388.445	2.75	102	
388.45	2	104.8	
388.455	0.75	107.3	
388.46	0.25	109.5	
388.465	1	111.5	
388.47	0.75	113	
388.475	-0.5	114.3	
388.48	-0.5	115.5	
388.485	0.5	116.5	
388.49	0.5	117.3	
388.495	-0.5	118	
388.5	-0.75	118.5	
388.505	0.25	118.8	
388.51	0	118.8	
388.515	-0.75	118.8	
388.52	-1	118.3	
388.525	0	118.3	
388.53	-0.25	117.5	
388.535	-1.25	117	
388.54	-1.5	116.3	
388.545	-0.5	115.8	
388.55	-0.5	115	
388.555	-1.5	114.3	
388.56	-1.5	113.5	
388.565	-0.75	112.5	
388.57	-1	111.5	
388.575	-1.75	110.5	
388.58	-2	109.3	
388.585	-1	108.3	
388.59	-1	107.3	
388.595	-2	106.3	
388.6	-2.25	105.5	
388.605	-1.5	104.5	
388.61	-1.5	103.5	
388.615	-2.25	102.8	
388.62	-2.5	102	
388.625	-1.75	101.3	
388.63	-1.75	100.5	
388.635	-2.75	100	
388.64	-2.75	99.3	
388.645	-1.75	98.5	
388.65	-1.75	98	
388.655	-2.75	97.5	
388.66	-2.75	96.5	
388.665	-1.75	96	
388.67	-2	95.5	
388.675	-3	94.5	
388.68	-3	93.8	
388.685	-2	93.5	
388.69	-2	93	
388.695	-3	92.5	
388.7	-3.25	92.3	
388.705	-2	92	
388.71	-2	91.5	
388.715	-3	91.3	
388.72	-3	91.3	
388.725	-2.25	91.3	
388.73	-2.25	91.3	
388.735	-3	91.5	
388.74	-3.25	91.5	
388.745	-2.5	91.8	
388.75	-2.25	92	
388.755	-3.25	92.5	
388.76	-3.25	92.5	
388.765	-2.5	93	
388.77	-2.5	93.3	
388.775	-3.5	93.8	
388.78	-3.75	94	
388.785	-2.5	94.5	
388.79	-2.75	94.8	
388.795	-3.5	95	
388.8	-3.75	95.3	
388.805	-2.75	95.5	
388.81	-2.75	95.8	
388.815	-3.75	96.3	
388.82	-3.75	96.3	
388.825	-3	96.3	
388.83	-3	96.5	
388.835	-3.75	96.3	
388.84	-3.75	96.3	
388.845	-3	96	
388.85	-3	95.8	
388.855	-3.75	95.5	
388.86	-4	95.8	
388.865	-3	95.5	
388.87	-3	95	
388.875	-4	95	
388.88	-3.75	94.8	
388.885	-2.5	94.3	
388.89	-2.5	94	
388.895	-2.75	93.5	
388.9	-1.25	93.3	
388.905	1.75	93	
388.91	1.75	92.8	
388.915	0.5	92.3	
388.92	-0.5	91.8	
388.925	-0.25	91.5	
388.93	-0.25	90.8	
388.935	-1.75	90.3	
388.94	-4.25	90	
388.945	-5.25	89.8	
388.95	-7	89.8	
388.955	-8.5	89.3	
388.96	-9.25	88.8	
388.965	-8.5	88.5	
388.97	-7.5	87.8	
388.975	-7.5	87.5	
388.98	-7.5	87.5	
388.985	-7.25	87	
388.99	-7.25	86.8	
388.995	-7.5	86.5	
389	-7.5	86.3	
389.005	-7	86	
389.01	-7	85.5	
389.015	-7.25	85.5	
389.02	-7.25	85	
389.025	-6.5	85	
389.03	-6.5	84.5	
389.035	-8	84.3	
389.04	-10	84.3	
389.045	-11.75	84	
389.05	-14	83.8	
389.055	-14.75	83.8	
389.06	-4.5	83.5	
389.065	20.25	83.3	
389.07	53	83.3	
389.075	82	83	
389.08	77	82.8	
389.085	60.75	82.5	
389.09	42.5	82.5	
389.095	20.25	82	
389.1	1.75	82	
389.105	-7.5	81.8	
389.11	-10.5	81.8	
389.115	-11.75	81.5	
389.12	-12	81.5	
389.125	-10.5	81.3	
389.13	-8.5	81.3	
389.135	-7.75	81.3	
389.14	-7.25	81	
389.145	-5.75	80.8	
389.15	-5.75	80.5	
389.155	-6	80.3	
389.16	-6	80.3	
389.165	-5.25	80.3	
389.17	-5	80	
389.175	-5.25	80	
389.18	-5.25	80	
389.185	-4.25	79.8	
389.19	-3.75	79.8	
389.195	-4	79.5	
389.2	-4	79.5	
389.205	-3	79.5	
389.21	-2.75	79.3	
389.215	-3.25	79	
389.22	-3.25	79	
389.225	-2.5	79	
389.23	-2	78.8	
389.235	-2.25	78.5	
389.24	-2.25	78.5	
389.245	-1.5	78.5	
389.25	-1	78.5	
389.255	-1.25	78.5	
389.26	-1.25	78.5	
389.265	0	78.3	
389.27	0.5	78.3	
389.275	0.25	78	
389.28	0.25	77.5	
389.285	2	77.8	
389.29	2.75	77.5	
389.295	2.75	77.5	
389.3	3.25	77	
389.305	5	77	
389.31	6	77	
389.315	6	76.8	
389.32	6.5	76.5	
389.325	8.5	76.5	
389.33	9.25	76.3	
389.335	9.25	76.3	
389.34	9.75	76	
389.345	11	76.3	
389.35	11.25	76.8	
389.355	10.75	77.3	
389.36	10	78.5	
389.365	9.75	80	
389.37	8.75	82.5	
389.375	6.5	85.3	
389.38	5	88.5	
389.385	4.5	92.3	
389.39	3.25	96	
389.395	1	100	
389.4	-0.25	104	
389.405	-0.25	107.3	
389.41	-1.25	110.3	
389.415	-2.75	112.8	
389.42	-3.5	114.8	
389.425	-2.75	116.8	
389.43	-3	118.3	
389.435	-4	119.5	
389.44	-4.5	120.8	
389.445	-3.75	121.5	
389.45	-3.5	122.3	
389.455	-4.75	122.8	
389.46	-5	123	
389.465	-4	123.3	
389.47	-4	123	
389.475	-5	122.8	
389.48	-5.25	122.5	
389.485	-4.25	122	
389.49	-4.25	121.5	
389.495	-5	120.8	
389.5	-5.5	120	
389.505	-4.5	119.3	
389.51	-4.5	118.5	
389.515	-5.25	117.5	
389.52	-5.5	116.5	
389.525	-4.5	115.8	
389.53	-4.25	114.5	
389.535	-5.25	113.8	
389.54	-5.25	112.8	
389.545	-4.25	111.8	
389.55	-4	110.8	
389.555	-5	109.5	
389.56	-5.25	108.8	
389.565	-4.25	107.8	
389.57	-4.25	107.3	
389.575	-5.25	106.3	
389.58	-5.25	105.5	
389.585	-4.5	104.8	
389.59	-4.25	104	
389.595	-5.25	103.8	
389.6	-5.5	103.3	
389.605	-4.5	102.5	
389.61	-4.5	102	
389.615	-5.5	101.3	
389.62	-5.75	100.8	
389.625	-4.75	100.3	
389.63	-4.75	99.8	
389.635	-5.5	99	
389.64	-5.75	98	
389.645	-4.75	97.5	
389.65	-4.75	97	
389.655	-5.75	96.8	
389.66	-6	96.5	
389.665	-5	96.3	
389.67	-4.75	95.8	
389.675	-5.75	95.5	
389.68	-6	95.5	
389.685	-5	95.5	
389.69	-5.25	95.3	
389.695	-6.25	95.3	
389.7	-6.25	95.5	
389.705	-5	95.8	
389.71	-5	96	
389.715	-6	96	
389.72	-6	96.3	
389.725	-5.25	96.5	
389.73	-5.25	96.8	
389.735	-6.25	97.3	
389.74	-6.25	97.5	
389.745	-5.25	97.5	
389.75	-5.25	98	
389.755	-6.25	98.3	
389.76	-6.25	98.5	
389.765	-5.25	98.5	
389.77	-5	98.8	
389.775	-6	98.8	
389.78	-6.25	98.8	
389.785	-5	99	
389.79	-5	98.8	
389.795	-6	99	
389.8	-6.25	99	
389.805	-5	98.8	
389.81	-5	98.5	
389.815	-5.75	98.3	
389.82	-6	98	
389.825	-5	98	
389.83	-4.75	97.8	
389.835	-5.75	97.8	
389.84	-5.75	97.3	
389.845	-5	97	
389.85	-4.5	96.5	
389.855	-5.5	96.3	
389.86	-5.75	96	
389.865	-4.5	95.8	
389.87	-4.5	95.3	
389.875	-5.5	95	
389.88	-5.5	94.5	
389.885	-4.5	94.3	
389.89	-4.5	93.8	
389.895	-5.5	93.3	
389.9	-5.75	92.8	
389.905	-4.5	92.5	
389.91	-4.5	92	
389.915	-4.75	91.8	
389.92	-4.75	91.5	
389.925	-3.75	91	
389.93	-2.25	90.8	
389.935	-1	90.3	
389.94	-0.5	90	
389.945	0	89.8	
389.95	0	89.3	
389.955	-1.25	89	
389.96	-1.75	88.5	
389.965	-1.5	88.3	
389.97	-3	88.3	
389.975	-6.5	87.8	
389.98	-8	87.5	
389.985	-8.25	87.5	
389.99	-8.5	87	
389.995	-9.25	86.5	
390	-9	86.3	
390.005	-7.5	86.3	
390.01	-7.5	86	
390.015	-8	86	
390.02	-8	85.5	
390.025	-7.5	85.5	
390.03	-7.25	85.3	
390.035	-7.5	85.3	
390.04	-7.5	85	
390.045	-6.75	84.8	
390.05	-6.5	84.5	
390.055	-7	84.5	
390.06	-7	84.3	
390.065	-6.75	84.3	
390.07	-7.75	83.8	
390.075	-10.75	83.8	
390.08	-13.75	83.5	
390.085	-14.75	83.5	
390.09	-12	83.3	
390.095	2.5	83.3	
390.1	28.5	83	
390.105	65	82.8	
390.11	83.5	82.8	
390.115	70.75	82.8	
390.12	53.5	82.8	
390.125	35.25	82.3	
390.13	15	82.3	
390.135	-1.5	82	
390.14	-10	81.8	
390.145	-10.25	81.8	
390.15	-10.5	81.5	
390.155	-11.25	81.5	
390.16	-10.75	81.3	
390.165	-7.75	81.3	
390.17	-6.25	81	
390.175	-6.25	80.5	
390.18	-6.25	80.5	
390.185	-5.5	80.5	
390.19	-5	80.5	
390.195	-5.25	80.3	
390.2	-5.25	80.3	
390.205	-4.5	80	
390.21	-4.25	80	
390.215	-4.5	79.8	
390.22	-4.5	79.5	
390.225	-3.75	79.5	
390.23	-3.25	79.3	
390.235	-3.5	79.3	
390.24	-3.5	79.3	
390.245	-2.5	79.3	
390.25	-2	79.3	
390.255	-2.25	78.8	
390.26	-2.25	78.8	
390.265	-1.5	78.5	
390.27	-1.25	78.5	
390.275	-1.5	78.5	
390.28	-1.5	78.5	
390.285	-0.75	78.5	
390.29	-0.5	78.3	
390.295	-0.5	78.3	
390.3	-0.75	78	
390.305	0.25	78	
390.31	1	77.8	
390.315	1	77.8	
390.32	1.25	77.5	
390.325	2.75	77	
390.33	3.75	77.3	
390.335	3.75	77	
390.34	4.25	76.8	
390.345	6.25	76.5	
390.35	7.25	76.5	
390.355	7.25	76.3	
390.36	7.75	76.3	
390.365	9.25	76	
390.37	10.5	76	
390.375	10.5	75.8	
390.38	10.5	76	
390.385	11.5	76.5	
390.39	11.5	77	
390.395	10.25	77.8	
390.4	9	79.5	
390.405	8.75	81.8	
390.41	7.5	84.8	
390.415	5	88.3	
390.42	3.25	92	
390.425	3	96	
390.43	2	100	
390.435	-0.25	103.8	
390.44	-1.5	107.5	
390.445	-1.25	110.8	
390.45	-1.75	113	
390.455	-3.25	115.3	
390.46	-3.75	117	
390.465	-2.75	118.3	
390.47	-2.75	119.8	
390.475	-4	121	
390.48	-4.25	121.8	
390.485	-3.25	122.3	
390.49	-3	123	
390.495	-4	123	
390.5	-4.25	123	
390.505	-3	123	
390.51	-3.25	122.8	
390.515	-4.25	122.3	
390.52	-4.75	121.8	
390.525	-3.75	121.3	
390.53	-3.75	120.3	
390.535	-4.5	119.5	
390.54	-4.75	118.5	
390.545	-3.75	117.5	
390.55	-3.75	116.5	
390.555	-4.5	115.3	
390.56	-5	114.3	
390.565	-4	113.3	
390.57	-3.75	112.3	
390.575	-4.5	111.3	
390.58	-4.5	110	
390.585	-3.25	109	
390.59	-3.25	108	
390.595	-4.25	107	
390.6	-4.75	106	
390.605	-3.5	105.5	
390.61	-3.5	104.5	
390.615	-4.5	103.5	
390.62	-4.5	102.8	
390.625	-3.75	102	
390.63	-3.5	101.8	
390.635	-4.25	101	
390.64	-4.25	100.3	
390.645	-3.25	99.5	
390.65	-3.25	99	
390.655	-4.5	98.3	
390.66	-4.5	97.8	
390.665	-3.5	97	
390.67	-3.5	96.3	
390.675	-4.25	95.5	
390.68	-4.5	95	
390.685	-3.5	94.8	
390.69	-3.25	94.5	
390.695	-4.25	93.8	
390.7	-4.5	93.5	
390.705	-3.25	93.3	
390.71	-3.25	93	
390.715	-4.5	93	
390.72	-4.5	93	
390.725	-3.5	93	
390.73	-3	93.3	
390.735	-3.75	93.3	
390.74	-4.25	93.5	
390.745	-3.5	94	
390.75	-3.5	94	
390.755	-4.5	94.3	
390.76	-4.5	94.5	
390.765	-3.5	95	
390.77	-3.25	95	
390.775	-4.25	95.5	
390.78	-4.5	95.8	
390.785	-3.75	96	
390.79	-3.5	96.5	
390.795	-4.5	96.8	
390.8	-4.5	97	
390.805	-3.25	97.3	
390.81	-3	97.3	
390.815	-4	97.5	
390.82	-4.25	97.5	
390.825	-3.25	97.3	
390.83	-3	97.5	
390.835	-4	97.5	
390.84	-4	97	
390.845	-3.25	97	
390.85	-3.25	97	
390.855	-4.25	96.8	
390.86	-4.75	96.5	
390.865	-3.75	96	
390.87	-3.25	95.8	
390.875	-4	95.5	
390.88	-4	95.3	
390.885	-3.25	95	
390.89	-3.25	94.8	
390.895	-4	94.5	
390.9	-4	94.3	
390.905	-3	93.5	
390.91	-3	93.3	
390.915	-3.5	92.8	
390.92	-4	92.3	
390.925	-3.5	92	
390.93	-3.25	91.5	
390.935	-3.25	91	
390.94	-3.75	90.8	
390.945	-3.5	90	
390.95	-3.25	89.8	
390.955	-3.5	89.5	
390.96	-3.5	89.3	
390.965	-2.5	88.8	
390.97	-1	88.5	
390.975	0.25	88	
390.98	0.25	87.8	
390.985	0.25	87.3	
390.99	0.25	87	
390.995	-1	86.8	
391	-1.25	86.3	
391.005	-1	86.3	
391.01	-2	85.8	
391.015	-5.25	85.5	
391.02	-6.75	85.3	
391.025	-6.75	84.8	
391.03	-7.25	84.8	
391.035	-8.25	84.8	
391.04	-8	84.5	
391.045	-6.5	84.3	
391.05	-5.5	84	
391.055	-6.25	83.8	
391.06	-6.25	83.5	
391.065	-5.75	83.3	
391.07	-5.5	83.3	
391.075	-6	83.3	
391.08	-6.25	83	
391.085	-5.75	82.8	
391.09	-5.25	82.5	
391.095	-5.5	82.5	
391.1	-5.5	82.3	
391.105	-5	82	
391.11	-5.75	82	
391.115	-9.25	82	
391.12	-12.75	81.8	
391.125	-14.25	81.5	
391.13	-11.25	81.5	
391.135	2.25	81.3	
391.14	27.5	81	
391.145	64	81	
391.15	85	80.8	
391.155	71.75	80.8	
391.16	57.25	80.5	
391.165	42	80.5	
391.17	22.5	80	
391.175	5.25	80	
391.18	-5.25	79.8	
391.185	-7.5	79.8	
391.19	-7.5	79.8	
391.195	-9	79.5	
391.2	-9	79.5	
391.205	-6.25	79.5	
391.21	-4.75	79	
391.215	-4.5	78.8	
391.22	-4.5	78.8	
391.225	-3.25	78.5	
391.23	-2.75	78.3	
391.235	-3	78.3	
391.24	-3	78.3	
391.245	-2	78	
391.25	-1.5	78	
391.255	-2	78	
391.26	-2	78	
391.265	-1.25	78	
391.27	-0.75	77.5	
391.275	-1.25	77.3	
391.28	-1.25	77.3	
391.285	-0.25	77	
391.29	-0.25	77	
391.295	-0.25	77	
391.3	-0.25	77	
391.305	0.75	77	
391.31	1	76.8	
391.315	1	76.5	
391.32	1	76.5	
391.325	1.75	76.5	
391.33	2.25	76.3	
391.335	2.25	76.3	
391.34	2.25	76.3	
391.345	3.5	76	
391.35	4	76	
391.355	4	75.8	
391.36	4	75.5	
391.365	5.5	75.5	
391.37	6.75	75.5	
391.375	6.75	75	
391.38	7	75	
391.385	8.5	74.8	
391.39	9.75	74.8	
391.395	9.75	74.5	
391.4	9.75	74.5	
391.405	12	74	
391.41	13	74	
391.415	13	74	
391.42	13	74	
391.425	14.25	74	
391.43	14.5	74.3	
391.435	13	74.8	
391.44	12	75.8	
391.445	12	77.5	
391.45	11	79.5	
391.455	8.75	82.3	
391.46	7	85.5	
391.465	6.75	89.3	
391.47	6	93.5	
391.475	4	97.5	
391.48	2.5	101	
391.485	2.75	104.5	
391.49	2	107.5	
391.495	0.5	110	
391.5	0	112.3	
391.505	1	114	
391.51	1.25	115.8	
391.515	0.25	116.8	
391.52	0	117.8	
391.525	1	118.8	
391.53	1	119.3	
391.535	-0.25	119.8	
391.54	-0.75	120	
391.545	0.5	119.8	
391.55	1	119.8	
391.555	0	119.5	
391.56	-0.5	119	
391.565	0.25	118.5	
391.57	0.5	118	
391.575	-0.5	117.3	
391.58	-0.75	116.3	
391.585	0.5	115	
391.59	0.75	114	
391.595	-0.25	113	
391.6	-0.5	112	
391.605	0.25	110.8	
391.61	0.5	109.8	
391.615	-0.5	108.5	
391.62	-0.25	107.3	
391.625	1	106	
391.63	0.75	104.8	
391.635	-0.25	104	
391.64	-0.75	102.8	
391.645	0.25	101.8	
391.65	0.75	100.8	
391.655	0	99.8	
391.66	-0.5	99	
391.665	0.25	98	
391.67	0.5	97.8	
391.675	-0.5	97	
391.68	-0.5	96	
391.685	0.5	95.5	
391.69	0.75	94.8	
391.695	-0.25	94	
391.7	-0.5	93.3	
391.705	0.5	92.5	
391.71	0.75	91.8	
391.715	-0.25	91.3	
391.72	-0.75	90.5	
391.725	0	90	
391.73	0.75	89.5	
391.735	-0.25	89.3	
391.74	-0.75	89	
391.745	0.25	88.5	
391.75	0.5	88.3	
391.755	-0.25	88.5	
391.76	-0.75	88.3	
391.765	0	88.5	
391.77	0.5	88.8	
391.775	-0.5	89.3	
391.78	-0.75	89.5	
391.785	0	89.8	
391.79	0.25	90.3	
391.795	-0.75	90.8	
391.8	-1	91	
391.805	-0.25	91.5	
391.81	0.25	92	
391.815	-0.75	92.8	
391.82	-1.25	93	
391.825	-0.25	93.5	
391.83	0.25	93.8	
391.835	-0.5	94.5	
391.84	-0.75	94.8	
391.845	0	95	
391.85	0.25	95.3	
391.855	-0.5	95.5	
391.86	-1	95.5	
391.865	-0.25	95.5	
391.87	0	95.5	
391.875	-0.75	95.5	
391.88	-0.75	95.3	
391.885	0.25	95	
391.89	0.5	95	
391.895	-0.75	94.8	
391.9	-1	94.3	
391.905	0	94	
391.91	0	94	
391.915	-0.5	93.5	
391.92	-1	93.3	
391.925	-0.5	93	
391.93	-0.25	92.5	
391.935	-0.5	92	
391.94	-0.5	91.5	
391.945	0.5	91.3	
391.95	1	90.8	
391.955	1	90.5	
391.96	2	89.8	
391.965	4.25	89.5	
391.97	4.25	89.3	
391.975	3.25	89	
391.98	2.75	88.3	
391.985	3.25	88	
391.99	3.5	87.5	
391.995	2.25	87	
392	-0.5	86.5	
392.005	-1.5	86.5	
392.01	-2.75	86	
392.015	-4.5	85.5	
392.02	-5.5	85	
392.025	-4.75	85	
392.03	-3.25	84.5	
392.035	-3.25	84.5	
392.04	-3.5	84	
392.045	-3.5	83.8	
392.05	-3	83.5	
392.055	-3.5	83.3	
392.06	-3.75	83.3	
392.065	-3.25	82.8	
392.07	-2.5	82.5	
392.075	-3	82.5	
392.08	-3.25	82.3	
392.085	-2.5	82	
392.09	-2	81.8	
392.095	-3.5	81.5	
392.1	-6.25	81.5	
392.105	-8.5	81.3	
392.11	-10.75	80.8	
392.115	-11.75	80.8	
392.12	-3	80.5	
392.125	19.5	80.5	
392.13	51.75	80.3	
392.135	86.75	80.3	
392.14	86.75	80	
392.145	71.5	80	
392.15	57.25	79.8	
392.155	36.25	79.8	
392.16	15.75	79.8	
392.165	2.75	79.5	
392.17	-3.75	79.3	
392.175	-6	79	
392.18	-7.5	79	
392.185	-7.25	78.8	
392.19	-5.25	78.8	
392.195	-4	78.8	
392.2	-3	78.5	
392.205	-1.25	78.5	
392.21	-1	78.3	
392.215	-1.25	78	
392.22	-1.25	78	
392.225	-0.5	78	
392.23	-0.25	77.5	
392.235	-0.5	77.5	
392.24	-0.75	77.5	
392.245	-0.25	77.5	
392.25	0.25	77.5	
392.255	0.25	77.5	
392.26	0	77	
392.265	0.25	77	
